modelo_id,macro_regiao,desfecho,exposicao,p_associacao,metodo_p,p_curva_auc,metodo_p_curva_auc,alerta_convergencia,avisos_modelo,cen,cen_mmt,cen_percentil_mmt,auc_rr_cumulativo,auc_excesso_rr_cumulativo,auc_protecao_rr_cumulativo,rr_cumulativo_max,exposicao_rr_max,p_associacao_fdr,p_curva_fdr,classe_fdr,adj_p_val_priorizacao,n_lags_avaliados,estabilidade_lag_interpretacao,lag_p_consistente_005,lag_rr_amplitude,lag_auc_amplitude,status_sem_pandemia,p_curva_auc_sem_pandemia,rr_cumulativo_max_sem_pandemia,auc_excesso_rr_cumulativo_sem_pandemia,alerta_convergencia_sem_pandemia,avisos_modelo_sem_pandemia,eventos_observados_extremos,dias_extremos,familia,dispersao_quasipoisson,modelo_i60_i69,fdr_significativo,magnitude_alta_rr,magnitude_alta_auc,flag_convergencia,flag_warning_modelo,flag_estimativa_extrema,flag_ic_amplo,flag_poucos_eventos,flag_sensibilidade_lag,pandemia_rr_ratio,flag_dependencia_pandemia,flag_dados_ausentes,flag_extrapolacao_exposicao,flag_borda_instavel,n_flags_cautela,flag_critica,escore_robustez,categoria_final,prioridade_categoria,ordem_rr_entre_fdr,ordem_auc_entre_fdr,ordem_composta,interpretacao_priorizacao
serrana_internacoes_i60_i69_ur_med,Serrana,internacoes_i60_i69,ur_med,1.4432899320127037e-15,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.08943,0.00168753526444823,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,71.08242879746835,71.08242879746835,9.2,45.217392817271225,7.5578789283823475,0,1.592216898061861,59.16486111111111,3.694822225952521e-14,0.01270614787349262,fdr_significativo,3.694822225952521e-14,3,Associacao estavel nos tras lags avaliados.,TRUE,0.3846280068752401,12.718663881290919,ok,6.129708270916717e-4,1.7546130512955618,10.632750017361401,FALSE,,3646,645,negative_binomial,16.492591249891266,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.10199373805879,FALSE,,,,0,FALSE,120,achado_principal_robusto,5,73,59,1,"FDR < 0,05, sem flags criticas e estavel nas sensibilidades."
metropolitana_i_obitos_i60_i64_temp_med,Metropolitana I,obitos_i60_i64,temp_med,3.554376526298547e-7,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=6.563e-09,2.3361360674994688e-5,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,24.916084456077005,24.916084456077005,65.6,13.346448896659693,1.1675216458911395,0,1.233322932501685,17.36206628787879,4.54960195366214e-6,5.980508332798641e-4,fdr_significativo,4.54960195366214e-6,3,Associacao estavel nos tras lags avaliados.,TRUE,0.0666879775237974,0.44156169943327017,ok,2.192498374840744e-4,1.2513498991679215,1.1802376538309607,FALSE,,7000,645,quasipoisson,1.03729309853147,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.014616582722313,FALSE,,,,0,FALSE,120,nao_prioritario,2,115,125,12,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
metropolitana_i_internacoes_i60_i64_ur_med,Metropolitana I,internacoes_i60_i64,ur_med,7.63730913099584e-6,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=2.115e-08,2.043046080644613e-4,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,65.56147749648382,65.56147749648382,8.9,39.95588374985414,2.2422865276319413,0,1.196024515860996,92.29516666666665,8.887050625158795e-5,0.00290566553691678,fdr_significativo,8.887050625158795e-5,3,Associacao estavel nos tras lags avaliados.,TRUE,0.08395022352610426,1.2231371746631647,ok,3.101451220889669e-4,1.2047876199985617,2.5114872964429225,FALSE,,12637,645,quasipoisson,1.361793939382309,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.007326859960941,FALSE,,,,0,FALSE,120,nao_prioritario,2,121,108,13,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
medio_paraiba_obitos_i60_i64_temp_med,Medio Paraiba,obitos_i60_i64,temp_med,0.00267573768115097,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0003677,1.3526570783703607e-5,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,24.17751687763713,24.17751687763713,75.6,16.11886126877163,3.160965435438295,0,1.9183180751100215,27.622020833333337,0.01902746795485137,4.328502650785155e-4,fdr_significativo,0.01902746795485137,3,Associacao estavel nos tras lags avaliados.,TRUE,0.5035849349459602,4.172164286506722,ok,2.0223374489181296e-4,1.8757464956988117,3.0684905361825128,FALSE,,614,646,quasipoisson,1.0083292306271519,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,0.9778078620206045,FALSE,,,,1,FALSE,110,nao_prioritario,2,44,97,14,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
noroeste_internacoes_i60_i64_temp_med,Noroeste,internacoes_i60_i64,temp_med,0.00289537077498735,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=5.982e-05,0.00105094089773158,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,30.226749999999996,30.226749999999996,99,17.473800699661055,3.9024673663277287,0,1.8922243902896156,16.655416666666667,0.01950565574728325,0.00960860249354591,fdr_significativo,0.01950565574728325,3,Associacao estavel nos tras lags avaliados.,TRUE,0.8458650598982884,2.6972113161442146,ok,0.008382332079118378,1.820570176173994,4.484730441281736,FALSE,,1012,647,quasipoisson,1.094700948476492,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,0.9621322849006008,FALSE,,,,1,FALSE,110,nao_prioritario,2,49,85,15,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
metropolitana_ii_internacoes_i60_i64_temp_med,Metropolitana II,internacoes_i60_i64,temp_med,0.00588302439971077,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0005577,0.1838900559716788,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,29.649958333333323,29.649958333333323,99,19.13432332687123,1.529031660204574,0,1.141729023113102,17.615961497890293,0.03585843443633235,0.228652794144716,fdr_significativo,0.03585843443633235,3,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,0.0731523465282613,1.3250845358619103,ok,0.32953524864482175,1.1491043500439742,1.2489223203726603,FALSE,,3912,645,quasipoisson,1.0994671864411099,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,1.0064597875516574,TRUE,,,,2,TRUE,60,nao_prioritario,2,125,119,16,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
medio_paraiba_internacoes_i60_i64_temp_med,Medio Paraiba,internacoes_i60_i64,temp_med,0.0156488303559549,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.006567,0.01130139746132609,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,27.622020833333337,27.622020833333337,99,15.765501126344882,2.8076052930115463,0,1.3268693593083918,16.960460970464133,0.07704039559854721,0.04292872787518827,p_nominal,0.07704039559854721,3,Associacao estavel nos tras lags avaliados.,TRUE,0.3057013560427009,2.011808100035519,ok,0.004945535682758849,1.445381391754295,4.009219565191508,FALSE,,2157,646,quasipoisson,1.0278624256543847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.0893170315634357,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,17,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
metropolitana_ii_internacoes_i60_i69_ur_med,Metropolitana II,internacoes_i60_i69,ur_med,0.03149336220585672,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1391,0.00521723959171803,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,97.54166666666669,97.54166666666669,99,46.74823339043796,7.697816723771289,0,1.4984571796457735,58.49125,0.12215607158635332,0.03035484853363221,p_nominal,0.12215607158635332,3,Associacao estavel nos tras lags avaliados.,TRUE,0.28006791213409943,5.573664479967113,ok,0.003888311803130002,1.650704838164208,10.837649030733898,FALSE,,4065,650,quasipoisson,1.4134515032013775,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.1016029424040163,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,18,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
baia_da_ilha_grande_internacoes_i60_i64_temp_med,Baia da Ilha Grande,internacoes_i60_i64,temp_med,0.13548293484268104,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.04778,0.00568755813162252,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,26.58048918776371,26.58048918776371,87.6,16.46496871299305,3.709072879659723,0,1.789739502385636,16.731,0.3853736813302928,0.03165249742816015,p_nominal,0.3853736813302928,3,Associacao estavel nos tras lags avaliados.,TRUE,0.2100361065497549,0.4251145992465899,ok,0.005649496979515334,1.9221206661307797,4.201699856941306,FALSE,,510,646,quasipoisson,1.0440843178248544,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.0739667217316744,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,19,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
norte_obitos_i60_i69_temp_med,Norte,obitos_i60_i69,temp_med,0.1522662283083023,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.03138,0.00232187897540319,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,23.855211497890295,23.855211497890295,51,12.23812505392004,2.2048056094756032,0,1.4047302126290038,20.17209423347398,0.41912931352922367,0.01590324528072061,p_nominal,0.41912931352922367,3,Associacao estavel nos tras lags avaliados.,TRUE,0.39150247921735293,0.8441885981471304,ok,0.024004341390093335,1.3391565206255742,2.0859848660748406,FALSE,,875,646,quasipoisson,0.9852453555450292,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,0.9533193695031974,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,20,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
baia_da_ilha_grande_internacoes_i60_i69_temp_med,Baia da Ilha Grande,internacoes_i60_i69,temp_med,0.1807568157808315,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.06557,0.01290222694569996,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,26.25755511603375,26.25755511603375,85.2,15.951819505609318,3.1959236722759923,0,1.5890143511965094,16.731,0.45366416509698887,0.04292872787518827,p_nominal,0.45366416509698887,3,Associacao estavel nos tras lags avaliados.,TRUE,0.07076835474119947,0.1637104064267394,ok,0.00712042217450961,1.7409332940680662,3.816103104985688,FALSE,,537,646,quasipoisson,1.0438292976113785,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.0956057714375982,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,21,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
norte_obitos_i60_i69_ur_med,Norte,obitos_i60_i69,ur_med,0.19309533576408505,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.05389,0.01026346060140475,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,92.2459722222222,92.2459722222222,99,43.30849239707614,14.308631285965031,0,1.7273404681227222,71.68910864978902,0.4577074625519053,0.04292872787518827,p_nominal,0.4577074625519053,3,Associacao estavel nos tras lags avaliados.,TRUE,0.3932685481522986,7.399052900850591,ok,0.00176472301065485,2.047719389661193,22.636479078225463,FALSE,,857,645,quasipoisson,0.9837195384362895,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.185475259481797,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,22,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
metropolitana_ii_obitos_i60_i69_ur_med,Metropolitana II,obitos_i60_i69,ur_med,0.343974090627081,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3811,0.01243203936125914,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,97.54166666666669,97.54166666666669,99,48.63841925184599,9.588002585179314,0,1.3753004796421524,80.7351582278481,0.5607198995190837,0.04292872787518827,p_nominal,0.5607198995190837,3,Associacao estavel nos tras lags avaliados.,TRUE,0.41815402943881286,2.684659904127205,ok,0.024000078615395472,1.3793911025997465,9.94606057377649,FALSE,,1896,650,quasipoisson,1.0184562175303786,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.0029743485283,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,23,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
baixada_litoranea_internacoes_i60_i64_ur_med,Baixada Litoranea,internacoes_i60_i64,ur_med,0.4462222293704685,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2885,0.02233369363746618,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,83.78751848284715,83.78751848284715,71.3,38.437115352204295,5.518153395682611,0,1.4089543320807785,92.53812862318836,0.643843272175087,0.05464924804480416,p_nominal,0.643843272175087,3,Associacao estavel nos tras lags avaliados.,TRUE,0.33070530404451426,3.9505099768522554,ok,0.037541456926438545,1.4577285248576277,6.108178253796085,FALSE,,915,645,quasipoisson,1.0278120530324795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.034617298564119,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,24,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
